timestamp,product_id,channel,quantity,price_per_unit
2025-09-26 11:11:00,P0015,mobile_app,4.00,82.66
2025-09-26 23:15:00,P0049,mobile_app,10.00,402.14
2025-09-26 02:58:00,P0026,mobile_app,7.00,671.85
2025-09-26 04:41:00,P0031,mobile_app,9.00,862.96
2025-09-26 17:26:00,P0012,mobile_app,5.00,707.70
2025-09-26 07:30:00,P0025,mobile_app,2.00,736.29
2025-09-26 09:51:00,P0018,mobile_app,11.00,826.23
2025-09-26 07:21:00,P0022,mobile_app,8.00,640.59
2025-09-26 07:12:00,P0029,mobile_app,8.00,495.14
2025-09-26 13:26:00,P0038,mobile_app,14.00,135.94
2025-09-26 18:14:00,P0028,mobile_app,14.00,792.46
2025-09-26 18:26:00,P0041,mobile_app,8.00,338.60
2025-09-26 07:53:00,P0011,mobile_app,1.00,222.26
2025-09-26 19:23:00,P0030,mobile_app,1.00,999.97
2025-09-26 12:54:00,P0027,mobile_app,3.00,468.73
2025-09-26 08:24:00,P0025,mobile_app,14.00,259.75
2025-09-26 15:27:00,P0037,mobile_app,12.00,618.14
2025-09-26 16:34:00,P0034,mobile_app,8.00,77.76
2025-09-26 07:17:00,P0039,mobile_app,14.00,334.53
2025-09-26 09:17:00,P0045,mobile_app,1.00,329.20
2025-09-26 23:51:00,P0029,mobile_app,10.00,270.21
2025-09-26 11:35:00,P0038,mobile_app,7.00,185.99
2025-09-26 17:26:00,P0034,mobile_app,4.00,401.78
2025-09-26 08:02:00,P0028,mobile_app,11.00,715.57
2025-09-26 22:01:00,P0013,mobile_app,10.00,812.51
2025-09-26 11:05:00,P0043,mobile_app,3.00,637.93
2025-09-26 02:48:00,P0033,mobile_app,6.00,335.55
2025-09-26 08:22:00,P0032,mobile_app,2.00,739.96
2025-09-26 06:44:00,P0046,mobile_app,14.00,94.72
2025-09-26 07:06:00,P0042,mobile_app,5.00,419.55
2025-09-26 22:52:00,P0037,mobile_app,8.00,736.66
2025-09-26 16:23:00,P0038,mobile_app,1.00,503.04
2025-09-26 00:20:00,P0033,mobile_app,2.00,520.28
2025-09-26 11:22:00,P0036,mobile_app,11.00,372.73
2025-09-26 11:04:00,P0037,mobile_app,6.00,348.70
2025-09-26 06:42:00,P0046,mobile_app,8.00,574.12
2025-09-26 13:18:00,P0047,mobile_app,3.00,254.11
2025-09-26 13:14:00,P0042,mobile_app,9.00,653.06
2025-09-26 09:33:00,P0017,mobile_app,2.00,575.78
2025-09-26 06:16:00,P0016,mobile_app,2.00,343.19
2025-09-26 08:39:00,P0017,mobile_app,6.00,661.17
2025-09-26 06:56:00,P0033,mobile_app,9.00,673.62
2025-09-26 20:58:00,P0015,mobile_app,7.00,933.13
2025-09-26 17:23:00,P0032,mobile_app,13.00,86.51
2025-09-26 17:42:00,P0032,mobile_app,8.00,729.85
2025-09-26 01:04:00,P0047,mobile_app,11.00,905.54
2025-09-26 03:08:00,P0023,mobile_app,5.00,975.69
2025-09-26 09:01:00,P0017,mobile_app,9.00,228.75
2025-09-26 07:54:00,P0019,mobile_app,6.00,651.53
2025-09-26 09:50:00,P0016,mobile_app,6.00,996.83
2025-09-26 03:25:00,P0030,mobile_app,6.00,534.30
2025-09-26 23:26:00,P0017,mobile_app,10.00,388.81
2025-09-26 11:06:00,P0042,mobile_app,1.00,491.79
2025-09-26 07:56:00,P0011,mobile_app,1.00,929.17
2025-09-26 23:10:00,P0025,mobile_app,12.00,225.31
2025-09-26 10:01:00,P0024,mobile_app,14.00,994.92
2025-09-26 02:03:00,P0023,mobile_app,13.00,432.51
2025-09-26 09:02:00,P0031,mobile_app,9.00,483.62
2025-09-26 18:35:00,P0024,mobile_app,12.00,962.95
2025-09-26 03:48:00,P0015,mobile_app,3.00,605.64
2025-09-26 22:33:00,P0044,mobile_app,8.00,970.35
2025-09-26 14:34:00,P0030,mobile_app,11.00,668.13
2025-09-26 05:32:00,P0030,mobile_app,13.00,784.50
2025-09-26 09:17:00,P0016,mobile_app,9.00,798.99
2025-09-26 01:21:00,P0019,mobile_app,12.00,641.33
2025-09-26 15:45:00,P0015,mobile_app,12.00,976.50
2025-09-26 19:31:00,P0042,mobile_app,3.00,695.51
2025-09-26 05:36:00,P0041,mobile_app,11.00,826.21
2025-09-26 02:13:00,P0017,mobile_app,12.00,439.89
2025-09-26 22:12:00,P0021,mobile_app,3.00,739.61
2025-09-26 16:07:00,P0021,mobile_app,4.00,653.15
2025-09-26 13:33:00,P0040,mobile_app,9.00,358.25
2025-09-26 10:08:00,P0034,mobile_app,13.00,941.89
2025-09-26 10:34:00,P0044,mobile_app,8.00,298.04
2025-09-26 06:39:00,P0022,mobile_app,2.00,599.99
2025-09-26 02:42:00,P0038,mobile_app,10.00,922.32
2025-09-26 23:37:00,P0045,mobile_app,11.00,465.18
2025-09-26 01:43:00,P0035,mobile_app,6.00,129.74
2025-09-26 12:41:00,P0035,mobile_app,10.00,306.86
2025-09-26 04:03:00,P0032,mobile_app,12.00,979.16
2025-09-26 11:38:00,P0028,mobile_app,6.00,88.87
2025-09-26 23:51:00,P0019,mobile_app,14.00,155.85
2025-09-26 19:38:00,P0022,mobile_app,10.00,401.44
2025-09-26 04:40:00,P0021,mobile_app,14.00,858.38
2025-09-26 20:05:00,P0013,mobile_app,8.00,55.88
2025-09-26 01:49:00,P0013,mobile_app,8.00,287.53
2025-09-26 17:10:00,P0029,mobile_app,10.00,149.14
2025-09-26 22:58:00,P0025,mobile_app,11.00,714.64
2025-09-26 17:15:00,P0044,mobile_app,14.00,683.76
2025-09-26 18:13:00,P0030,mobile_app,9.00,104.89
2025-09-26 07:57:00,P0045,mobile_app,9.00,815.07
2025-09-26 00:17:00,P0025,mobile_app,4.00,564.57
2025-09-26 22:35:00,P0041,mobile_app,10.00,420.29
2025-09-26 06:13:00,P0027,mobile_app,8.00,125.36
2025-09-26 06:15:00,P0026,mobile_app,5.00,652.43
2025-09-26 07:33:00,P0041,mobile_app,10.00,172.45
2025-09-26 07:59:00,P0036,mobile_app,5.00,489.47
2025-09-26 02:05:00,P0019,mobile_app,2.00,66.98
2025-09-26 01:06:00,P0045,mobile_app,11.00,958.06
2025-09-26 17:55:00,P0039,mobile_app,1.00,464.96
2025-09-26 14:22:00,P0010,mobile_app,11.00,215.75
2025-09-26 02:57:00,P0019,mobile_app,2.00,870.96
2025-09-26 14:34:00,P0045,mobile_app,6.00,169.36
2025-09-26 20:45:00,P0016,mobile_app,1.00,200.24
2025-09-26 16:19:00,P0017,mobile_app,11.00,324.45
2025-09-26 02:42:00,P0026,mobile_app,5.00,83.98
2025-09-26 00:51:00,P0018,mobile_app,11.00,955.90
2025-09-26 02:22:00,P0041,mobile_app,2.00,740.47
2025-09-26 12:31:00,P0012,mobile_app,1.00,298.03
2025-09-26 01:00:00,P0022,mobile_app,6.00,326.05
2025-09-26 17:11:00,P0026,mobile_app,8.00,689.22
2025-09-26 00:41:00,P0017,mobile_app,13.00,417.12
2025-09-26 10:41:00,P0020,mobile_app,4.00,105.56
2025-09-26 00:23:00,P0022,mobile_app,1.00,745.64
2025-09-26 07:49:00,P0013,mobile_app,3.00,765.07
2025-09-26 04:23:00,P0017,mobile_app,13.00,495.97
2025-09-26 13:52:00,P0025,mobile_app,2.00,912.90
2025-09-26 18:35:00,P0029,mobile_app,12.00,504.35
2025-09-26 16:00:00,P0049,mobile_app,6.00,665.10
2025-09-26 05:06:00,P0039,mobile_app,12.00,905.77
