timestamp,product_id,channel,quantity,price_per_unit
2025-09-23 12:34:00,P0016,physical_store,11.00,480.15
2025-09-23 02:20:00,P0041,physical_store,1.00,715.30
2025-09-23 18:32:00,P0046,physical_store,4.00,57.32
2025-09-23 03:49:00,P0033,physical_store,4.00,499.26
2025-09-23 22:58:00,P0047,physical_store,12.00,301.30
2025-09-23 21:12:00,P0048,physical_store,9.00,514.77
2025-09-23 08:44:00,P0041,physical_store,10.00,154.51
2025-09-23 07:16:00,P0046,physical_store,14.00,232.93
2025-09-23 06:15:00,P0027,physical_store,10.00,864.68
2025-09-23 05:12:00,P0049,physical_store,8.00,677.44
2025-09-23 01:54:00,P0010,physical_store,8.00,253.94
2025-09-23 20:12:00,P0025,physical_store,8.00,922.99
2025-09-23 00:25:00,P0044,physical_store,13.00,161.41
2025-09-23 08:39:00,P0036,physical_store,4.00,607.77
2025-09-23 02:10:00,P0014,physical_store,5.00,761.67
2025-09-23 17:49:00,P0032,physical_store,,125.47
2025-09-23 03:29:00,P0014,physical_store,8.00,156.71
2025-09-23 05:43:00,P0036,physical_store,1.00,510.55
2025-09-23 10:20:00,P0048,physical_store,9.00,476.96
2025-09-23 07:25:00,P0032,physical_store,2.00,802.41
2025-09-23 23:36:00,P0041,physical_store,9.00,420.65
2025-09-23 02:05:00,P0034,physical_store,7.00,914.73
2025-09-23 08:16:00,P0043,physical_store,7.00,960.31
2025-09-23 12:58:00,P0049,physical_store,2.00,871.09
2025-09-23 07:32:00,P0029,physical_store,5.00,880.40
2025-09-23 17:13:00,P0040,physical_store,7.00,641.69
2025-09-23 17:53:00,P0047,physical_store,11.00,849.42
2025-09-23 12:48:00,P0046,physical_store,1.00,387.41
2025-09-23 08:43:00,P0034,physical_store,1.00,692.81
2025-09-23 14:04:00,P0033,physical_store,12.00,490.16
2025-09-23 12:28:00,P0038,physical_store,13.00,61.51
2025-09-23 13:15:00,P0026,physical_store,13.00,901.74
2025-09-23 13:10:00,P0010,physical_store,14.00,55.65
2025-09-23 00:29:00,P0029,physical_store,13.00,182.36
2025-09-23 02:00:00,P0032,physical_store,1.00,389.24
2025-09-23 04:48:00,P0016,physical_store,12.00,725.97
2025-09-23 00:57:00,P0012,physical_store,12.00,836.96
2025-09-23 03:52:00,P0025,physical_store,4.00,986.98
2025-09-23 21:49:00,P0024,physical_store,7.00,616.97
2025-09-23 02:52:00,P0037,physical_store,8.00,540.49
2025-09-23 21:30:00,P0028,physical_store,10.00,572.19
2025-09-23 19:14:00,P0022,physical_store,1.00,519.12
2025-09-23 18:18:00,P0018,physical_store,14.00,863.12
2025-09-23 23:41:00,P0037,physical_store,3.00,333.02
2025-09-23 20:06:00,P0033,physical_store,13.00,294.13
2025-09-23 14:45:00,P0029,physical_store,12.00,89.06
2025-09-23 01:39:00,P0033,physical_store,7.00,489.81
2025-09-23 07:53:00,P0016,physical_store,9.00,139.78
2025-09-23 18:06:00,P0048,physical_store,2.00,794.77
2025-09-23 01:11:00,P0012,physical_store,3.00,424.68
2025-09-23 21:56:00,P0022,physical_store,3.00,773.78
2025-09-23 11:24:00,P0012,physical_store,11.00,464.78
2025-09-23 19:51:00,P0015,physical_store,7.00,956.68
2025-09-23 23:08:00,P0039,physical_store,5.00,119.93
2025-09-23 11:48:00,P0023,physical_store,1.00,410.42
2025-09-23 06:07:00,P0030,physical_store,8.00,497.05
2025-09-23 19:10:00,P0020,physical_store,1.00,135.51
2025-09-23 14:12:00,P0035,physical_store,4.00,412.44
2025-09-23 02:27:00,P0043,physical_store,3.00,423.23
2025-09-23 04:39:00,P0042,physical_store,3.00,325.41
2025-09-23 15:09:00,P0032,physical_store,12.00,975.21
2025-09-23 18:44:00,P0030,physical_store,5.00,88.07
2025-09-23 06:10:00,P0037,physical_store,9.00,70.45
2025-09-23 22:51:00,P0026,physical_store,13.00,609.13
2025-09-23 16:56:00,P0027,physical_store,1.00,789.56
2025-09-23 01:14:00,P0041,physical_store,9.00,998.49
2025-09-23 19:16:00,P0019,physical_store,5.00,962.58
2025-09-23 14:10:00,P0047,physical_store,1.00,580.87
2025-09-23 23:50:00,P0026,physical_store,5.00,118.27
2025-09-23 06:45:00,P0015,physical_store,9.00,610.64
2025-09-23 01:06:00,P0037,physical_store,9.00,853.27
2025-09-23 04:07:00,P0028,physical_store,6.00,908.85
2025-09-23 16:49:00,P0042,physical_store,5.00,450.89
2025-09-23 23:32:00,P0032,physical_store,11.00,441.88
2025-09-23 08:50:00,P0014,physical_store,8.00,332.80
2025-09-23 16:22:00,P0035,physical_store,3.00,742.22
2025-09-23 18:30:00,P0022,physical_store,7.00,445.88
2025-09-23 10:15:00,P0025,physical_store,5.00,488.53
2025-09-23 01:49:00,P0013,physical_store,7.00,490.62
2025-09-23 04:26:00,P0048,physical_store,2.00,860.36
2025-09-23 02:00:00,P0025,physical_store,9.00,670.76
2025-09-23 01:46:00,P0046,physical_store,12.00,389.23
2025-09-23 00:06:00,P0036,physical_store,8.00,511.13
2025-09-23 08:32:00,P0038,physical_store,3.00,880.01
2025-09-23 15:12:00,P0026,physical_store,3.00,959.51
2025-09-23 09:15:00,P0017,physical_store,8.00,101.12
2025-09-23 22:23:00,P0018,physical_store,11.00,278.14
2025-09-23 14:08:00,P0049,physical_store,8.00,942.06
2025-09-23 13:59:00,P0013,physical_store,14.00,437.09
2025-09-23 20:13:00,P0047,physical_store,6.00,405.31
2025-09-23 10:13:00,P0036,physical_store,8.00,108.35
2025-09-23 22:35:00,P0014,physical_store,9.00,735.91
2025-09-23 05:14:00,P0034,physical_store,6.00,934.91
2025-09-23 23:55:00,P0049,physical_store,5.00,660.05
2025-09-23 01:04:00,P0019,physical_store,7.00,863.21
2025-09-23 18:58:00,P0041,physical_store,13.00,716.59
2025-09-23 05:54:00,P0016,physical_store,2.00,151.15
2025-09-23 17:55:00,P0011,physical_store,3.00,972.30
2025-09-23 02:35:00,P0032,physical_store,3.00,538.21
2025-09-23 15:36:00,P0016,physical_store,3.00,396.91
2025-09-23 21:59:00,P0039,physical_store,5.00,973.76
2025-09-23 10:09:00,P0039,physical_store,5.00,285.63
2025-09-23 10:16:00,P0023,physical_store,8.00,756.29
2025-09-23 09:45:00,P0010,physical_store,2.00,145.19
2025-09-23 18:24:00,P0030,physical_store,12.00,290.80
2025-09-23 18:24:00,P0021,physical_store,12.00,863.86
2025-09-23 00:54:00,P0033,physical_store,12.00,220.54
2025-09-23 05:49:00,P0019,physical_store,13.00,90.13
2025-09-23 04:26:00,P0036,physical_store,14.00,585.63
2025-09-23 07:58:00,P0049,physical_store,13.00,986.01
2025-09-23 20:18:00,P0032,physical_store,12.00,472.96
2025-09-23 02:18:00,P0037,physical_store,5.00,498.51
2025-09-23 16:19:00,P0015,physical_store,6.00,84.75
2025-09-23 21:56:00,P0016,physical_store,3.00,554.33
2025-09-23 00:35:00,P0020,physical_store,14.00,869.16
2025-09-23 03:16:00,P0041,physical_store,5.00,239.80
2025-09-23 07:40:00,P0025,physical_store,6.00,704.50
2025-09-23 04:22:00,P0025,physical_store,1.00,623.33
2025-09-23 01:48:00,P0025,physical_store,1.00,920.48
2025-09-23 02:11:00,P0035,physical_store,8.00,601.57
2025-09-23 17:38:00,P0048,physical_store,9.00,488.39
2025-09-23 01:58:00,P0044,physical_store,14.00,127.58
2025-09-23 10:15:00,P0035,physical_store,12.00,801.06
2025-09-23 07:19:00,P0048,physical_store,10.00,425.44
2025-09-23 08:38:00,P0038,physical_store,8.00,478.16
2025-09-23 21:28:00,P0046,physical_store,3.00,199.91
2025-09-23 20:50:00,P0010,physical_store,11.00,449.80
2025-09-23 21:54:00,P0035,physical_store,3.00,925.21
2025-09-23 21:17:00,P0028,physical_store,5.00,310.15
2025-09-23 19:52:00,P0037,physical_store,12.00,714.16
2025-09-23 10:40:00,P0028,physical_store,10.00,822.52
2025-09-23 15:59:00,P0020,physical_store,13.00,787.48
2025-09-23 18:17:00,P0020,physical_store,6.00,77.08
2025-09-23 06:54:00,P0032,physical_store,12.00,463.00
2025-09-23 10:30:00,P0038,physical_store,7.00,397.93
2025-09-23 05:04:00,P0031,physical_store,12.00,513.22
2025-09-23 05:10:00,P0032,physical_store,5.00,287.03
2025-09-23 06:46:00,P0043,physical_store,5.00,207.82
2025-09-23 09:40:00,P0045,physical_store,12.00,398.00
2025-09-23 02:04:00,P0046,physical_store,3.00,846.28
2025-09-23 13:47:00,P0037,physical_store,2.00,366.55
2025-09-23 20:27:00,P0045,physical_store,2.00,934.46
2025-09-23 18:15:00,P0011,physical_store,3.00,832.56
2025-09-23 11:16:00,P0047,physical_store,11.00,410.92
2025-09-23 15:58:00,P0028,physical_store,5.00,524.12
2025-09-23 16:56:00,P0017,physical_store,5.00,590.95
2025-09-23 02:47:00,P0020,physical_store,7.00,192.09
