timestamp,product_id,channel,quantity,price_per_unit
2025-09-29 01:33:00,P0013,web_app,4.00,619.14
2025-09-29 03:51:00,P0030,web_app,13.00,836.40
2025-09-29 20:52:00,P0028,web_app,3.00,985.44
2025-09-29 20:26:00,P0036,web_app,7.00,754.50
2025-09-29 05:24:00,P0029,web_app,10.00,68.20
2025-09-29 21:35:00,None,web_app,8.00,106.95
2025-09-29 13:13:00,P0031,web_app,10.00,98.57
2025-09-29 10:24:00,P0033,web_app,8.00,420.54
2025-09-29 21:27:00,P0026,web_app,8.00,194.01
2025-09-29 13:08:00,P0016,web_app,10.00,741.91
2025-09-29 09:43:00,P0017,web_app,-5.00,121.15
2025-09-29 07:42:00,P0014,web_app,5.00,72.42
2025-09-29 04:29:00,P0027,web_app,11.00,585.24
2025-09-29 23:34:00,P0013,web_app,11.00,256.32
2025-09-29 00:37:00,P0015,web_app,3.00,255.08
2025-09-29 19:09:00,P0025,web_app,6.00,166.08
2025-09-29 07:35:00,P0034,web_app,8.00,513.85
2025-09-29 18:43:00,P0030,web_app,9.00,112.94
2025-09-29 19:33:00,P0016,web_app,4.00,262.32
2025-09-29 11:40:00,P0013,web_app,4.00,208.83
2025-09-29 20:16:00,P0048,web_app,11.00,689.02
2025-09-29 22:33:00,P0014,web_app,13.00,470.50
2025-09-29 21:38:00,P0035,web_app,5.00,603.59
2025-09-29 13:18:00,P0039,web_app,1.00,977.05
2025-09-29 02:33:00,P0036,web_app,14.00,526.40
2025-09-29 02:13:00,P0041,web_app,9.00,706.35
2025-09-29 14:33:00,P0040,web_app,4.00,497.05
2025-09-29 01:19:00,P0028,web_app,1.00,52.15
2025-09-29 12:39:00,P0041,web_app,10.00,758.30
2025-09-29 01:07:00,P0034,web_app,4.00,444.18
2025-09-29 12:26:00,P0044,web_app,9.00,125.56
2025-09-29 04:46:00,P0022,web_app,5.00,864.35
2025-09-29 06:19:00,P0011,web_app,3.00,781.26
2025-09-29 00:38:00,P0039,web_app,7.00,309.31
2025-09-29 10:20:00,P0017,web_app,11.00,527.24
2025-09-29 03:20:00,P0021,web_app,4.00,791.70
2025-09-29 23:06:00,P0018,web_app,11.00,610.95
2025-09-29 02:17:00,P0033,web_app,3.00,254.05
2025-09-29 21:34:00,P0024,web_app,6.00,599.79
2025-09-29 03:37:00,P0013,web_app,8.00,449.36
2025-09-29 00:03:00,P0046,web_app,4.00,343.85
2025-09-29 07:17:00,P0040,web_app,12.00,841.49
2025-09-29 07:25:00,P0019,web_app,12.00,240.61
2025-09-29 00:46:00,P0029,web_app,9.00,279.33
2025-09-29 20:30:00,P0037,web_app,2.00,302.40
2025-09-29 05:44:00,P0026,web_app,11.00,270.62
2025-09-29 17:03:00,P0021,web_app,11.00,444.17
2025-09-29 00:16:00,P0040,web_app,6.00,377.72
2025-09-29 04:31:00,P0049,web_app,8.00,781.54
2025-09-29 00:49:00,P0018,web_app,5.00,628.02
2025-09-29 18:22:00,P0022,web_app,11.00,452.52
2025-09-29 21:24:00,P0028,web_app,9.00,843.80
2025-09-29 05:28:00,P0041,web_app,3.00,391.71
2025-09-29 13:13:00,P0020,web_app,11.00,95.04
2025-09-29 03:34:00,P0012,web_app,9.00,454.50
2025-09-29 19:16:00,P0045,web_app,13.00,956.57
2025-09-29 12:11:00,P0011,web_app,1.00,905.60
2025-09-29 07:29:00,P0021,web_app,14.00,852.53
2025-09-29 03:34:00,P0037,web_app,7.00,514.28
2025-09-29 13:00:00,P0046,web_app,8.00,764.23
2025-09-29 17:55:00,P0046,web_app,6.00,962.79
2025-09-29 06:40:00,P0049,web_app,9.00,299.89
2025-09-29 02:01:00,P0048,web_app,14.00,681.59
2025-09-29 15:34:00,P0011,web_app,14.00,572.79
2025-09-29 22:31:00,P0033,web_app,10.00,551.70
2025-09-29 12:55:00,P0043,web_app,12.00,956.43
2025-09-29 19:24:00,P0023,web_app,2.00,321.37
2025-09-29 19:06:00,P0042,web_app,1.00,122.68
2025-09-29 21:34:00,P0022,web_app,1.00,410.33
2025-09-29 07:38:00,P0011,web_app,11.00,95.31
2025-09-29 05:58:00,P0019,web_app,9.00,474.66
2025-09-29 19:20:00,P0022,web_app,12.00,322.93
2025-09-29 02:20:00,P0013,web_app,12.00,608.99
2025-09-29 07:39:00,P0041,web_app,4.00,176.88
2025-09-29 21:28:00,P0024,web_app,5.00,340.55
2025-09-29 00:48:00,P0027,web_app,12.00,125.98
2025-09-29 03:20:00,P0028,web_app,8.00,358.64
2025-09-29 03:38:00,P0043,web_app,10.00,110.42
2025-09-29 09:37:00,P0026,web_app,8.00,320.44
