timestamp,product_id,channel,quantity,price_per_unit
2025-09-29 14:13:00,P0029,physical_store,9.00,536.36
2025-09-29 12:12:00,P0011,physical_store,10.00,966.20
2025-09-29 03:29:00,P0038,physical_store,2.00,319.21
2025-09-29 04:59:00,P0021,physical_store,8.00,450.11
2025-09-29 01:03:00,P0042,physical_store,7.00,556.99
2025-09-29 02:12:00,P0015,physical_store,4.00,854.90
2025-09-29 01:19:00,P0023,physical_store,12.00,184.64
2025-09-29 13:06:00,P0034,physical_store,1.00,65.52
2025-09-29 12:29:00,P0018,physical_store,7.00,525.67
2025-09-29 03:14:00,P0026,physical_store,10.00,455.48
2025-09-29 21:43:00,P0037,physical_store,9.00,948.23
2025-09-29 12:42:00,P0024,physical_store,11.00,880.73
2025-09-29 01:37:00,P0046,physical_store,13.00,604.39
2025-09-29 08:16:00,P0036,physical_store,1.00,749.74
2025-09-29 23:27:00,P0025,physical_store,5.00,665.63
2025-09-29 05:02:00,P0015,physical_store,,289.95
2025-09-29 22:09:00,P0018,physical_store,13.00,877.63
2025-09-29 02:26:00,P0031,physical_store,9.00,853.75
2025-09-29 20:06:00,P0044,physical_store,10.00,203.76
2025-09-29 02:02:00,P0049,physical_store,14.00,380.31
2025-09-29 23:22:00,P0012,physical_store,1.00,341.28
2025-09-29 17:04:00,P0041,physical_store,10.00,945.91
2025-09-29 17:45:00,P0039,physical_store,4.00,990.65
2025-09-29 18:04:00,P0019,physical_store,1.00,623.95
2025-09-29 18:55:00,P0045,physical_store,8.00,822.51
2025-09-29 05:26:00,P0048,physical_store,8.00,332.43
2025-09-29 09:57:00,P0022,physical_store,4.00,549.06
2025-09-29 08:13:00,P0049,physical_store,8.00,893.17
2025-09-29 20:36:00,P0040,physical_store,4.00,543.34
2025-09-29 19:33:00,P0043,physical_store,10.00,379.19
2025-09-29 15:53:00,P0039,physical_store,14.00,139.80
2025-09-29 13:22:00,P0027,physical_store,1.00,261.30
2025-09-29 05:38:00,P0020,physical_store,11.00,200.71
2025-09-29 03:03:00,P0025,physical_store,11.00,157.48
2025-09-29 03:14:00,P0026,physical_store,5.00,705.65
2025-09-29 02:40:00,P0035,physical_store,11.00,471.57
2025-09-29 20:53:00,P0040,physical_store,12.00,385.27
2025-09-29 23:08:00,P0016,physical_store,1.00,417.65
2025-09-29 21:27:00,P0033,physical_store,14.00,376.29
2025-09-29 19:45:00,P0014,physical_store,4.00,535.64
2025-09-29 08:09:00,P0022,physical_store,1.00,450.03
2025-09-29 22:29:00,P0036,physical_store,13.00,321.67
2025-09-29 15:06:00,P0039,physical_store,9.00,520.98
2025-09-29 22:30:00,P0040,physical_store,12.00,540.72
2025-09-29 09:36:00,P0037,physical_store,4.00,443.06
2025-09-29 08:19:00,P0041,physical_store,3.00,747.77
2025-09-29 02:21:00,P0037,physical_store,5.00,463.67
2025-09-29 22:04:00,P0032,physical_store,11.00,509.95
2025-09-29 14:35:00,P0045,physical_store,10.00,252.36
2025-09-29 13:14:00,P0023,physical_store,5.00,818.80
2025-09-29 05:50:00,P0040,physical_store,14.00,79.94
2025-09-29 18:45:00,P0026,physical_store,2.00,755.38
2025-09-29 00:14:00,P0021,physical_store,8.00,520.65
2025-09-29 08:30:00,P0032,physical_store,6.00,487.33
2025-09-29 20:43:00,P0033,physical_store,1.00,918.46
2025-09-29 05:25:00,P0034,physical_store,3.00,862.93
2025-09-29 13:43:00,P0049,physical_store,6.00,766.21
2025-09-29 03:55:00,P0032,physical_store,3.00,999.22
2025-09-29 00:50:00,P0027,physical_store,8.00,474.09
2025-09-29 01:44:00,P0020,physical_store,11.00,143.69
2025-09-29 08:37:00,P0013,physical_store,2.00,556.24
2025-09-29 02:10:00,P0013,physical_store,9.00,189.50
2025-09-29 22:19:00,P0030,physical_store,14.00,608.06
2025-09-29 00:54:00,P0024,physical_store,5.00,569.55
2025-09-29 21:42:00,P0036,physical_store,6.00,294.42
2025-09-29 14:22:00,P0011,physical_store,6.00,926.03
2025-09-29 01:41:00,P0033,physical_store,5.00,126.87
2025-09-29 20:32:00,P0035,physical_store,7.00,857.77
2025-09-29 17:04:00,P0019,physical_store,4.00,235.21
2025-09-29 07:02:00,P0047,physical_store,5.00,618.99
2025-09-29 09:07:00,P0012,physical_store,3.00,869.87
2025-09-29 11:45:00,P0041,physical_store,1.00,845.56
2025-09-29 14:16:00,P0022,physical_store,10.00,916.14
2025-09-29 16:39:00,P0028,physical_store,2.00,477.41
2025-09-29 12:11:00,P0020,physical_store,5.00,359.65
2025-09-29 09:21:00,P0018,physical_store,4.00,89.63
2025-09-29 20:31:00,P0029,physical_store,4.00,265.29
2025-09-29 01:27:00,P0024,physical_store,7.00,260.30
2025-09-29 00:44:00,P0043,physical_store,9.00,772.07
2025-09-29 22:40:00,P0033,physical_store,6.00,212.25
2025-09-29 08:10:00,P0019,physical_store,8.00,998.92
2025-09-29 09:00:00,P0042,physical_store,5.00,715.31
2025-09-29 09:17:00,P0025,physical_store,8.00,574.89
2025-09-29 10:44:00,P0014,physical_store,12.00,300.82
2025-09-29 05:36:00,P0021,physical_store,7.00,595.17
2025-09-29 22:31:00,P0049,physical_store,9.00,401.70
2025-09-29 22:54:00,P0025,physical_store,4.00,896.30
2025-09-29 01:58:00,P0042,physical_store,1.00,102.88
2025-09-29 15:45:00,P0025,physical_store,10.00,838.53
2025-09-29 14:21:00,P0028,physical_store,9.00,290.46
2025-09-29 01:20:00,P0042,physical_store,8.00,886.16
2025-09-29 09:03:00,P0018,physical_store,7.00,737.39
2025-09-29 10:17:00,P0025,physical_store,13.00,69.73
2025-09-29 18:26:00,P0019,physical_store,5.00,846.71
2025-09-29 17:12:00,P0028,physical_store,12.00,406.79
2025-09-29 19:37:00,P0046,physical_store,9.00,331.82
2025-09-29 23:31:00,P0024,physical_store,3.00,395.65
2025-09-29 09:56:00,P0038,physical_store,5.00,512.42
2025-09-29 11:41:00,P0013,physical_store,12.00,832.12
2025-09-29 14:26:00,P0012,physical_store,7.00,881.46
2025-09-29 19:02:00,P0011,physical_store,12.00,740.63
2025-09-29 23:15:00,P0037,physical_store,4.00,783.35
2025-09-29 18:26:00,P0039,physical_store,10.00,868.94
2025-09-29 08:24:00,P0049,physical_store,12.00,995.78
2025-09-29 16:34:00,P0045,physical_store,3.00,78.51
2025-09-29 16:29:00,P0012,physical_store,11.00,742.61
2025-09-29 04:59:00,P0034,physical_store,3.00,352.32
2025-09-29 14:49:00,P0033,physical_store,3.00,873.99
2025-09-29 08:21:00,P0044,physical_store,13.00,273.90
2025-09-29 22:29:00,P0040,physical_store,4.00,901.75
2025-09-29 19:55:00,P0045,physical_store,1.00,248.89
2025-09-29 02:59:00,P0047,physical_store,8.00,707.56
2025-09-29 00:10:00,P0033,physical_store,9.00,430.55
2025-09-29 02:18:00,P0012,physical_store,5.00,935.23
2025-09-29 11:51:00,P0014,physical_store,3.00,552.61
2025-09-29 00:28:00,P0044,physical_store,3.00,593.11
2025-09-29 12:51:00,P0047,physical_store,6.00,161.09
2025-09-29 12:40:00,P0012,physical_store,2.00,610.97
