timestamp,product_id,channel,quantity,price_per_unit
2025-09-29 17:53:00,P0029,mobile_app,3.00,97.66
2025-09-29 22:03:00,P0028,mobile_app,7.00,113.41
2025-09-29 11:04:00,P0024,mobile_app,1.00,427.80
2025-09-29 09:09:00,P0029,mobile_app,5.00,749.16
2025-09-29 14:35:00,P0035,mobile_app,9.00,442.51
2025-09-29 12:41:00,P0032,mobile_app,7.00,86.98
2025-09-29 18:38:00,P0014,mobile_app,14.00,401.67
2025-09-29 17:00:00,P0047,mobile_app,1.00,226.65
2025-09-29 15:50:00,P0013,mobile_app,14.00,676.81
2025-09-29 13:56:00,P0019,mobile_app,5.00,164.75
2025-09-29 08:37:00,P0049,mobile_app,9.00,743.56
2025-09-29 16:52:00,P0044,mobile_app,6.00,446.09
2025-09-29 21:36:00,P0045,mobile_app,11.00,336.94
2025-09-29 01:11:00,P0019,mobile_app,10.00,400.97
2025-09-29 01:18:00,P0016,mobile_app,2.00,650.09
2025-09-29 04:19:00,P0046,mobile_app,11.00,470.62
2025-09-29 05:50:00,P0043,mobile_app,10.00,469.86
2025-09-29 12:13:00,P0041,mobile_app,5.00,429.72
2025-09-29 03:32:00,P0024,mobile_app,13.00,616.73
2025-09-29 23:18:00,P0035,mobile_app,4.00,973.42
2025-09-29 19:46:00,P0040,mobile_app,9.00,55.36
2025-09-29 09:44:00,P0031,mobile_app,8.00,726.36
2025-09-29 03:31:00,P0019,mobile_app,2.00,776.41
2025-09-29 12:28:00,P0035,mobile_app,12.00,139.51
2025-09-29 11:11:00,P0013,mobile_app,11.00,287.99
2025-09-29 21:03:00,P0027,mobile_app,7.00,422.49
2025-09-29 22:25:00,P0044,mobile_app,2.00,726.12
2025-09-29 22:56:00,P0047,mobile_app,8.00,196.73
2025-09-29 08:36:00,P0019,mobile_app,14.00,491.01
2025-09-29 06:04:00,P0030,mobile_app,6.00,697.08
2025-09-29 02:32:00,P0041,mobile_app,3.00,654.47
2025-09-29 05:43:00,P0033,mobile_app,6.00,96.64
2025-09-29 02:12:00,P0016,mobile_app,2.00,94.63
2025-09-29 15:52:00,P0017,mobile_app,1.00,927.80
2025-09-29 04:35:00,P0014,mobile_app,4.00,162.62
2025-09-29 04:14:00,P0013,mobile_app,9.00,337.14
2025-09-29 14:29:00,P0042,mobile_app,12.00,582.57
2025-09-29 14:21:00,P0011,mobile_app,5.00,858.29
2025-09-29 06:35:00,P0032,mobile_app,1.00,660.54
2025-09-29 15:39:00,P0038,mobile_app,5.00,568.54
